SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
540648,PALASHSEC   ,B ,Q,40,40,40,40,40,42.5,1,100,4000,,INE471W01019,06-May-19,,
540649,AVADHSUGAR  ,B ,Q,449.45,456.8,447.25,453.2,456.8,449.45,70,1651,745181,,INE349W01017,06-May-19,,
540650,MAGADHSUGAR ,B ,Q,116.5,116.5,114.2,114.3,114.2,118,6,144,16547,,INE347W01011,06-May-19,,
540651,JIGAR       ,M ,Q,40.95,40.95,38.2,40.7,40.7,40.8,7,40000,1580200,,INE943X01015,06-May-19,,
540653,SINTEXPLAST ,B ,Q,17.55,17.75,17.35,17.45,17.45,17.7,356,137123,2402516,,INE501W01021,06-May-19,,
540669,UTINEXT50   ,B ,Q,280.15,280.15,280.15,280.15,280.15,281,3,17,4762,,INF789FC1N82,06-May-19,,
540673,SIS         ,B ,Q,856,956,822,942.6,920.1,821.95,526,4652,4318717,,INE285J01010,06-May-19,,
540678,COCHINSHIP  ,A ,Q,379,379,374.25,377.2,377.95,379.95,85,1264,476034,,INE704P01017,06-May-19,,
540679,SMSLIFE     ,B ,Q,534.3,538.5,520,531,538.5,529.1,20,518,274484,,INE320X01016,06-May-19,,
540680,KIOCL       ,B ,Q,132,132,130,131.4,132,133,6,155,20388,,INE880L01014,06-May-19,,
540686,SMRUTHIORG  ,X ,Q,150,150,150,150,150,154,7,230,34500,,INE172E01011,06-May-19,,
540691,ABCAPITAL   ,A ,Q,102.9,103.9,100.2,101.1,101.1,101.65,3504,530208,54210727,,INE674K01013,06-May-19,,
540692,APEX        ,B ,Q,300.2,306.05,294.7,295.85,297.05,301.15,522,10513,3129426,,INE346W01013,06-May-19,,
540698,NEL         ,M ,Q,1.26,1.26,1.2,1.26,1.26,1.2,6,28000,34600,,INE555X01017,06-May-19,,
540699,DIXON       ,B ,Q,2330,2357.9,2296,2352.15,2351.8,2351.35,104,293,684776,,INE935N01012,06-May-19,,
540700,BRNL        ,B ,Q,94.25,95.7,94.1,94.15,94.1,93.8,8,173,16385,,INE727S01012,06-May-19,,
540701,DCAL        ,A ,Q,220,220.6,213.2,216,214.45,221.15,164,5441,1181762,,INE385W01011,06-May-19,,
540702,LASA        ,B ,Q,24.4,25.9,24.4,25.45,25.85,26.15,30,4393,111428,,INE670X01014,06-May-19,,
540704,MATRIMONY   ,B ,Q,612.05,613.55,607.2,607.2,607.2,619.2,6,22,13436,,INE866R01028,06-May-19,,
540709,RELHOME     ,B ,Q,24.1,24.1,22,22.35,22.4,24.05,497,59580,1361953,,INE217K01011,06-May-19,,
540710,CAPACITE    ,B ,Q,229,229,222,222.85,222.3,228.3,242,6817,1528930,,INE264T01014,06-May-19,,
540715,SAGAR       ,M ,Q,10.9,10.9,10.9,10.9,10.9,10.7,1,3000,32700,,INE146Y01013,06-May-19,,
540716,ICICIGI     ,A ,Q,1080,1093.8,1036.35,1058.35,1061,1087.5,1346,9856,10476217,,INE765G01017,06-May-19,,
540719,SBILIFE     ,A ,Q,650.35,667.8,650.3,662.05,656.75,664.15,2076,70151,46500116,,INE123W01016,06-May-19,,
540724,DIAMONDYD   ,B ,Q,910,927.2,900,916.95,917.9,919.75,12,53,48209,,INE393P01035,06-May-19,,
540725,SISL        ,M ,Q,79.7,79.7,71.15,73.4,74.9,78.5,7,7000,532650,,INE932X01018,06-May-19,,
540727,POOJA       ,M ,Q,51.9,55.95,51.8,55.05,55.05,55,5,24000,1290600,,INE973X01012,06-May-19,,
540728,SAYAJIIND   ,X ,Q,265,265,261.3,261.3,261.3,265,3,95,24990,,INE327G01032,06-May-19,,
540729,VANTABIO    ,M ,Q,181,185,180,183.15,183,195,6,4500,820125,,INE695X01011,06-May-19,,
540735,IRIS        ,M ,Q,27,27,27,27,27,27.6,1,4000,108000,,INE864K01010,06-May-19,,
540736,SIDDH       ,M ,Q,28.5,28.5,28.5,28.5,28.5,30,1,4000,114000,,INE930X01012,06-May-19,,
540738,STL         ,M ,Q,141,141,141,141,141,140,1,1000,141000,,INE402Y01010,06-May-19,,
540743,GODREJAGRO  ,A ,Q,510.8,520.7,510.8,515.55,515,516.7,241,3185,1641992,,INE850D01014,06-May-19,,
540744,MESCON      ,XT,Q,13.25,14.1,13.25,13.32,13.3,13.82,13,1300,17455,,INE170N01016,06-May-19,,
540749,MASFIN      ,B ,Q,580.7,580.7,564.55,570.2,564.55,586.2,22,55,31497,,INE348L01012,06-May-19,,
540750,IEX         ,A ,Q,161.7,161.7,158,158.35,158,159,81,1834,291679,,INE022Q01020,06-May-19,,
540755,GICRE       ,A ,Q,240,243.6,239.75,241.05,241,241.05,127,2879,694430,,INE481Y01014,06-May-19,,
540757,SCPL        ,M ,Q,116,116,116,116,116,113,1,800,92800,,INE501Y01019,06-May-19,,
540762,TIINDIA     ,A ,Q,371.95,376.9,362.1,371,371,375,146,102620,37570993,,INE974X01010,06-May-19,,
540767,RNAM        ,A ,Q,192.05,197.25,191.65,193.6,193.8,193.35,598,28435,5520159,,INE298J01013,06-May-19,,
540768,MAHLOG      ,A ,Q,509.15,513.35,502.55,508.55,504,509.15,95,1032,522735,,INE766P01016,06-May-19,,
540769,NIACL       ,A ,Q,181,181,176,177,177,182.25,77,1651,293152,,INE470Y01017,06-May-19,,
540774,IFGLEXPOR   ,B ,Q,230.05,235,230,233.65,234.95,230,25,1357,316285,,INE133Y01011,06-May-19,,
540775,KHADIM      ,B ,Q,403,403,390.6,397,397,407,19,818,324393,,INE834I01025,06-May-19,,
540776,5PAISA      ,B ,Q,306,306,281,288.75,285,292,67,814,233662,,INE618L01018,06-May-19,,
540777,HDFCLIFE    ,A ,Q,412.05,413,408.1,411.2,411.2,413.6,3237,165103,67878066,,INE795G01014,06-May-19,,
540782,SBRANDS     ,M ,Q,24,24.65,24,24.65,24.65,23.5,3,3000,73300,,INE204Y01010,06-May-19,,
540787,ICICIB22    ,B ,Q,37.25,37.55,37.25,37.49,37.55,37.6,178,44231,1655474,,INF109KB15Y7,06-May-19,,
540788,ASPIRA      ,XT,Q,34.8,34.8,34.8,34.8,34.8,33.15,2,25,870,,INE500C01017,06-May-19,,
540789,DNAMEDIA    ,B ,Q,0.88,0.88,0.86,0.86,0.86,0.9,17,22511,19384,,INE016M01021,06-May-19,,
540793,HHOF1140RG  ,B ,Q,8.31,8.55,8.3,8.46,8.46,8.55,13,39490,331753,,INF179KB1W87,06-May-19,,
540797,SHALBY      ,B ,Q,131.95,131.95,128,128.1,128,128.4,38,2040,262940,,INE597J01018,06-May-19,,
540798,FSC         ,B ,Q,579,600,570.05,593.5,600,569.95,49,547,318289,,INE935Q01015,06-May-19,,
540799,DACEFRG     ,B ,Q,8.25,8.25,8.25,8.25,8.25,8.55,1,500,4125,,INF740KA1CU1,06-May-19,,
540821,SADHNA      ,X ,Q,13.15,13.15,12.02,12.03,12.03,12.53,3,300,3720,,INE994R01010,06-May-19,,
540824,ASTRON      ,B ,Q,97.05,98,90,92.45,92.8,97.6,251,21603,2005725,,INE646X01014,06-May-19,,
540850,JFL         ,M ,Q,19.4,21.65,19.4,21.65,21.65,21.3,4,8000,161500,,INE841Y01019,06-May-19,,
540861,IPRU3018    ,B ,Q,9.2,9.2,8.85,8.92,8.92,9.2,10,10028,89327,,INF109KB16Z2,06-May-19,,
540879,APOLLO      ,B ,Q,141.9,151.6,135.55,136.6,137,140.55,1412,46591,6679247,,INE713T01010,06-May-19,,
540900,NEWGEN      ,B ,Q,320,330.7,319,325.25,326,323,277,2606,842786,,INE619B01017,06-May-19,,
540901,PRAXIS      ,B ,Q,152.1,152.2,145.5,145.8,145.5,145.4,15,145,21460,,INE546Y01022,06-May-19,,
540902,AMBER       ,B ,Q,815.7,819,783,797.25,804,819.2,117,734,588780,,INE371P01015,06-May-19,,
540935,GALAXYSURF  ,B ,Q,1005,1007.85,995,996,996,1006.35,33,199,199167,,INE600K01018,06-May-19,,
540938,GUJHYSPIN   ,M ,Q,5.4,5.7,5.3,5.6,5.6,5.55,6,80000,438000,,INE578V01013,06-May-19,,
540945,FSSPL       ,M ,Q,4.33,4.33,4.33,4.33,4.33,4.53,1,4000,17320,,INE180Z01019,06-May-19,,
540947,IPRU3034    ,B ,Q,8.4,8.4,8.25,8.25,8.25,9,2,1874,15591,,INF109KC1333,06-May-19,,
540953,KENVI       ,M ,Q,8.9,10.5,8.9,10.5,10.5,11,2,6000,58200,,INE923Y01015,06-May-19,,
540954,IWP         ,X ,Q,72.5,74.9,70.05,70.4,70.55,71.45,64,9383,669048,,INE586E01020,06-May-19,,
540955,TDSL        ,M ,Q,20.25,20.25,20.25,20.25,20.25,20.75,1,3000,60750,,INE773Y01014,06-May-19,,
540975,ASTERDM     ,B ,Q,145,145,141,142.25,142,142.6,79,1767,251662,,INE914M01019,06-May-19,,
541006,ANGEL       ,M ,Q,10.9,10.9,10.9,10.9,10.9,11,1,4000,43600,,INE339Z01011,06-May-19,,
541019,HGINFRA     ,B ,Q,246.55,255,240.15,249.4,250,254.2,226,7050,1738507,,INE926X01010,06-May-19,,
541083,INFLAME     ,M ,Q,135.9,136,135.9,136,136,133.45,2,2000,271900,,INE464Z01017,06-May-19,,
541092,ABSLRIF6RG  ,B ,Q,7.8,7.8,7.8,7.8,7.8,7.75,3,3100,24180,,INF209KB1LL4,06-May-19,,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,1000.01,1000.01,1000.01,1000.01,1,50,50000,,INF740KA1EU7,06-May-19,,
541143,BDL         ,B ,Q,275.05,295,275,290.8,290.8,278,333,7290,2096772,,INE171Z01018,06-May-19,,
541153,BANDHANBNK  ,A ,Q,620.7,620.7,597.75,604.05,603,621.45,1514,43265,26249265,,INE545U01014,06-May-19,,
541154,HAL         ,A ,Q,655.95,655.95,643,647.35,646.15,659.6,157,1206,782960,,INE066F01012,06-May-19,,
541161,KARDA       ,B ,Q,175,178,175,177.1,177.45,177.55,34,1014,178543,,INE278R01018,06-May-19,,
541163,SANDHAR     ,B ,Q,274,277.9,274,276.5,274,284.1,26,330,91018,,INE278H01035,06-May-19,,
541178,BENARA      ,M ,Q,26.6,26.6,26.6,26.6,26.6,27.9,1,2000,53200,,INE495Z01011,06-May-19,,
541179,ISEC        ,A ,Q,217,223.1,215.5,219.7,219.5,218.75,232,6446,1418212,,INE763G01038,06-May-19,,
541195,MIDHANI     ,B ,Q,129.05,130,127.4,127.85,127.6,130.15,162,7754,995105,,INE099Z01011,06-May-19,,
541206,OBCL        ,M ,Q,49.7,51,49,50,51,48.8,7,14000,697200,,INE426Z01016,06-May-19,,
541233,LEMONTREE   ,A ,Q,73,73.95,72.2,72.9,72.65,74.55,374,31363,2292160,,INE970X01018,06-May-19,,
541269,CHEMFABALKA ,B ,Q,170,178,164.7,170.5,171.7,152.75,221,7591,1299495,,INE783X01023,06-May-19,,
541276,GARVIND     ,M ,Q,9.8,9.8,8.89,9.8,9.8,9.34,9,100000,970900,,INE626Z01011,06-May-19,,
541301,ORIENTELEC  ,B ,Q,157.4,159.05,153.8,155.75,157.5,157.65,247,7160,1116960,,INE142Z01019,06-May-19,,
541302,DHRUV       ,M ,Q,39,39,36.5,36.5,36.5,39.9,3,6000,228000,,INE506Z01015,06-May-19,,
541304,INDOUS      ,M ,Q,100,110,100,100,100,97.15,3,7500,775000,,INE250Z01010,06-May-19,,
541313,ICICI500    ,B ,Q,152.91,152.91,151.89,151.89,151.89,155,14,2051,312942,,INF109KC1CZ3,06-May-19,,
541336,INDOSTAR    ,A ,Q,380.95,390.65,380,382.95,380.1,389.5,216,2464,947256,,INE896L01010,06-May-19,,
541338,UHZAVERI    ,M ,Q,11.01,11.01,11.01,11.01,11.01,11.01,1,3000,33030,,INE556Z01010,06-May-19,,
541347,PARVATI     ,T ,Q,3.45,3.45,3.45,3.45,3.45,3.61,1,100,345,,INE295Z01015,06-May-19,,
541353,INNOVATORS  ,M ,Q,52.7,52.7,51,51.95,51.95,52.45,5,8000,415600,,INE870Z01015,06-May-19,,
541400,ZIMLAB      ,X ,Q,129.75,129.8,119.1,123.05,123.05,123,9,340,42974,,INE518E01015,06-May-19,,
541401,ARIHANTINS  ,M ,Q,8.42,8.42,8.42,8.42,8.42,8.1,1,4000,33680,,INE997Z01016,06-May-19,,
541402,AFFORDABLE  ,M ,Q,112.1,114,112.1,114,114,112.1,5,8000,906560,,INE692Z01013,06-May-19,,
541403,DOLLAR      ,B ,Q,279.7,279.7,251.05,260.05,260,264.95,14,84,22497,,INE325C01035,06-May-19,,
541444,PALMJEWELS  ,M ,Q,17.75,17.75,17.75,17.75,17.75,16.95,3,32000,568000,,INE838Z01012,06-May-19,,
541445,WAA         ,M ,Q,36,36,36,36,36,35.15,1,800,28800,,INE799N01012,06-May-19,,
541450,ADANIGREEN  ,A ,Q,40.85,41.55,40,40.45,40.2,41.85,432,87747,3578484,,INE364U01010,06-May-19,,
541540,SOLARA      ,B ,Q,378,423.6,378,421.3,421.3,375.15,632,20888,8571490,,INE624Z01016,06-May-19,,
541545,TALWGYM     ,B ,Q,112.85,116.35,109.95,113.5,113.5,113.95,118,10003,1119557,,INE627Z01019,06-May-19,,
541546,GAYAHWS     ,B ,Q,0.83,0.85,0.83,0.85,0.85,0.81,3,3501,2975,,INE287Z01012,06-May-19,,
541556,RITES       ,B ,Q,244,248.7,244,247.7,246.45,248.05,196,5948,1464887,,INE320J01015,06-May-19,,
541557,FINEORG     ,B ,Q,1446.6,1446.6,1413.5,1429.95,1429.9,1435.1,142,1494,2135819,,INE686Y01026,06-May-19,,
541578,VARROC      ,B ,Q,539.65,549.25,532.5,536.35,533.45,540.35,124,1170,634432,,INE665L01035,06-May-19,,
541601,RAJNISH     ,M ,Q,145,147.55,145,147.55,147.55,145,15,24000,3495480,,INE685Z01017,06-May-19,,
541627,HITECHWIND  ,XT,Q,17,18.7,17,18.7,18.7,17.85,74,24705,429181,,INE173V01013,06-May-19,,
541700,TCNSBRANDS  ,B ,Q,817,817,807,809.7,807,825.3,51,273,221521,,INE778U01029,06-May-19,,
541701,SUPERSHAKT  ,M ,Q,440,440,436,439.8,436,450,4,6300,2770800,,INE00SY01011,06-May-19,,
541702,ASHNI       ,X ,Q,3.34,3.34,3.34,3.34,3.34,3.51,5,509,1700,,INE694W01016,06-May-19,,
541725,IDFCEOS6RG  ,B ,Q,8.6,8.6,8.34,8.34,8.34,8.3,2,1109,9509,,INF194KA14U2,06-May-19,,
541729,HDFCAMC     ,B ,Q,1660.2,1663.95,1630.55,1638.6,1638.6,1660.2,1127,35706,58504684,,INE127D01025,06-May-19,,
541735,VIVANTA     ,XT,Q,7.08,7.15,7.08,7.15,7.15,7.08,2,101,722,,INE299W01014,06-May-19,,
541770,CREDITACC   ,B ,Q,545,545,529.5,539.9,535.05,541.45,361,3163,1702264,,INE741K01010,06-May-19,,
541771,AMINTAN     ,B ,Q,1.21,1.21,1.11,1.11,1.11,1.16,37,75407,85328,,INE572Z01017,06-May-19,,
541799,SMEL        ,M ,Q,6,6,6,6,6,6.2,1,10000,60000,,INE266S01011,06-May-19,,
541809,ICICINXT50  ,B ,Q,27.8,27.8,27.29,27.3,27.3,27.57,18,20009,546731,,INF109KC1NS5,06-May-19,,
541865,ASPL        ,M ,Q,26.05,26.05,26.05,26.05,26.05,25,1,4000,104200,,INE01B501018,06-May-19,,
541890,SPACEINCUBA ,B ,Q,0.6,0.6,0.58,0.58,0.58,0.6,3,3050,1820,,INE797Z01010,06-May-19,,
541945,RANJEET     ,M ,Q,29.2,29.2,29.2,29.2,29.2,31.9,1,6000,175200,,INE01A501019,06-May-19,,
541946,ICICILIQ    ,F ,Q,1000.02,1000.02,1000,1000,1000,1000,5,423,423001,,INF109KC1KT9,06-May-19,,
541956,IRCON       ,B ,Q,404.65,410,402.25,404.5,403,408.05,126,3231,1311630,,INE962Y01013,06-May-19,,
541972,SETFSN50    ,B ,Q,324.86,324.86,322,322.58,322,325.42,9,272,88055,,INF200KA1VQ2,06-May-19,,
541974,MANORAMA    ,M ,Q,199,199,197.15,198,198,198,19,14400,2846190,,INE00VM01010,06-May-19,,
541984,RIOSAG      ,B ,Q,9.35,9.4,9.11,9.11,9.11,9.35,5,2296,21425,,INF204KB1I24,06-May-19,,
541988,AAVAS       ,B ,Q,1280,1363,1252.35,1340.5,1340.5,1299.7,1216,7287,9776163,,INE216P01012,06-May-19,,
541999,GENERAAGRI  ,X ,Q,5.6,5.6,5.6,5.6,5.6,5.5,4,20300,113680,,INE993L01015,06-May-19,,
542011,GRSE        ,B ,Q,109.9,111.7,106,109.75,109.75,111,245,10252,1116443,,INE382Z01011,06-May-19,,
542013,DOLFIN      ,MT,Q,38.75,38.75,38.75,38.75,38.75,36.95,1,2000,77500,,INE666Y01010,06-May-19,,
542019,SHUBHAM     ,M ,Q,41.5,41.8,41.5,41.8,41.8,45.5,3,60000,2499900,,INE01J501010,06-May-19,,
542057,BCPL        ,M ,Q,36,36,36,36,36,36,1,4000,144000,,INE00SW01015,06-May-19,,
542066,ADANIGAS    ,B ,Q,131.6,133,130.05,130.5,130.5,132.35,1203,95572,12576045,,INE399L01023,06-May-19,,
542117,NETRIPPLES  ,X ,Q,13.02,13.02,13.02,13.02,13.02,12.45,1,25,325,,INE478B01018,06-May-19,,
542131,MAN50ETF    ,B ,Q,116.7,116.7,116.7,116.7,116.7,117.3,1,7,816,,INF769K01EG9,06-May-19,,
542141,TECHNOE     ,B ,Q,235,235,226.1,232.8,231.7,235,54,1271,295302,,INE285K01026,06-May-19,,
542145,RONI        ,M ,Q,25,25,25,25,25,25,1,36000,900000,,INE02AP01013,06-May-19,,
542155,DGL         ,M ,Q,35.9,41,35.9,37.3,37.3,39.85,14,86000,3324100,,INE01GR01018,06-May-19,,
542156,IPRU3218    ,B ,Q,9.49,9.5,9.31,9.31,9.31,9.69,3,2955,27986,,INF109KC1NO4,06-May-19,,
542206,BTSYN       ,X ,Q,17.3,17.3,17.3,17.3,17.3,17.35,1,4,69,,INE139E01028,06-May-19,,
542216,DALBHARAT   ,B ,Q,1090,1115,1090,1112.4,1112.4,1090.5,34,930,1029427,,INE00R701025,06-May-19,,
542231,NILASPACES  ,B ,Q,1.81,1.93,1.81,1.92,1.92,1.85,8,1605,2915,,INE00S901012,06-May-19,,
542248,DECCAN      ,M ,Q,97.1,99.5,97.1,99.5,99.5,98.95,2,2400,235920,,INE452W01019,06-May-19,,
542285,AXITA       ,M ,Q,73,73,73,73,73,73.7,1,2000,146000,,INE02EZ01014,06-May-19,,
542333,CESCVENTURE ,B ,Q,495.1,495.1,480.6,481.65,482,499.9,110,1597,775513,,INE425Y01011,06-May-19,,
542337,SPENCER     ,B ,Q,138.6,139.4,133.25,135.1,135.95,139.45,215,108345,14885281,,INE020801028,06-May-19,,
542351,GLOSTERLTD  ,T ,Q,975,985,956.1,973.2,985,984,14,235,229049,,INE350Z01018,06-May-19,,
542367,XELPMOC     ,B ,Q,73.85,73.85,72.9,72.9,72.9,73.65,2,2,146,,INE01P501012,06-May-19,,
542399,CHALET      ,B ,Q,342,387,335.45,362.9,380,334.95,370,6108,2150600,,INE427F01016,06-May-19,,
542437,ANMOL       ,M ,Q,31,31,30,30,30,31.5,3,12000,364000,,INE02AR01019,06-May-19,,
542459,KRANTI      ,M ,Q,38.5,38.5,38.5,38.5,38.5,39.45,1,3000,115500,,INE911T01010,06-May-19,,
542460,ANUP        ,B ,Q,452.25,453.45,447.35,448.6,453,457,102,1987,894865,,INE294Z01018,06-May-19,,
542477,GLEAM       ,M ,Q,6.35,6.35,6.35,6.35,6.35,6.35,1,10000,63500,,INE03CM01014,06-May-19,,
542484,ARVINDFASN  ,B ,Q,997.85,997.85,987.2,990.1,987.5,997.85,124,1322,1310614,,INE955V01021,06-May-19,,
542579,AGOL        ,M ,Q,51,51,48,48,48,50.8,19,70000,3380000,,INE05FR01011,06-May-19,,
542580,AARTECH     ,M ,Q,34.1,34.75,34.1,34.65,34.75,34.7,36,144000,4989200,,INE01C001018,06-May-19,,
542592,HBEL        ,M ,Q,132,132,132,132,132,132,1,1000,132000,,INE02PC01019,06-May-19,,
542597,MSTC        ,B ,Q,103,104.55,102.1,103.25,103.25,103.55,105,3007,311886,,INE255X01014,06-May-19,,
542602,EMBASSY     ,IF,Q,326,328,322.5,326.65,325.1,326,20,8000,2602156,,INE041025011,06-May-19,,
542627,CHANDNIMACH ,X ,Q,15.7,17.3,15.7,16.2,15.85,16.5,48,15689,264324,,INE01GZ01011,06-May-19,,
542641,CKFSL       ,B ,Q,31.65,31.65,31.65,31.65,31.65,33.3,6,25,791,,INE391Z01012,06-May-19,,
542649,RVNL        ,B ,Q,22.95,23.1,22.35,22.7,22.7,23.2,1430,643065,14653068,,INE415G01027,06-May-19,,
542650,METROPOLIS  ,B ,Q,930,957.9,930,937.95,937.95,946,242,2129,1991815,,INE112L01020,06-May-19,,
542651,KPITTECH    ,T ,Q,101,101,98,98.35,98,99.5,450,32012,3150188,,INE04I401011,06-May-19,,
542652,POLYCAB     ,B ,Q,637.9,648.3,634.4,642.65,642.65,641.65,2143,51615,33187759,,INE455K01017,06-May-19,,
542653,JINAAM      ,MT,Q,55.95,56.4,55.5,55.7,55.5,56.25,84,272000,15211500,,INE011201014,06-May-19,,
542654,VRFILMS     ,MT,Q,60,60,60,60,60,60,1,2000,120000,,INE06LG01010,06-May-19,,
555555,ICICISENSX  ,B ,Q,408.54,408.74,408.17,408.17,408.17,413.57,5,881,359947,,INF346A01034,06-May-19,,
570001,TATAMTRTDVR ,A ,Q,98.8,98.8,95.05,95.65,95.65,100.4,1904,396250,38246544,,IN9155A01020,06-May-19,,
570002,FELDVR      ,B ,Q,35,35,33.55,33.7,33.7,31.45,11,600,20681,,IN9623B01058,06-May-19,,
570004,JISLBNDVR   ,B ,Q,35.2,35.7,35.05,35.4,35.7,35.5,24,2483,87641,,IN9175A01010,06-May-19,,
570005,SCAPDVR     ,T ,Q,0.94,0.94,0.94,0.94,0.94,0.98,1,1730,1626,,INE224E01036,06-May-19,,
580001,STAN CHART  ,B ,I,59,59,58.6,58.75,58.75,60,3,7,411,,INE028L21018,06-May-19,,
590003,KARUR VY(PS ,B ,Q,79,81.9,78.7,79.65,79.65,79.15,1910,254853,20460880,,INE036D01028,06-May-19,,
590005,TIDE WATE(PS,B ,Q,4998.85,4998.85,4916,4945.3,4945.3,4970.25,34,97,479689,,INE484C01022,06-May-19,,
590006,AMRUTANJAN  ,B ,Q,300,304.9,298,299.9,298.2,304.75,90,1691,509596,,INE098F01031,06-May-19,,
590018,HISARMET(PS ,B ,Q,59,60.8,55.55,56.5,56.2,59.85,270,22728,1326141,,INE598C01011,06-May-19,,
590021,BHARAT RA(PS,B ,Q,4125.05,4184.3,4118.65,4143.5,4118.65,4243.65,20,58,241291,,INE838B01013,06-May-19,,
590022,EASTER SI(PS,T ,Q,1.99,1.99,1.99,1.99,1.99,1.9,3,61,121,,INE962C01027,06-May-19,,
590024,FERT CHE(PS ,B ,Q,32.9,33.55,32.5,33.15,33.55,33,28,2037,67172,,INE188A01015,06-May-19,,
590025,GINNI FIL(PS,B ,Q,12.95,13.19,12.95,12.95,12.95,13,10,4732,61286,,INE424C01010,06-May-19,,
590030,SOUTH PET(PS,B ,Q,24,24.55,24,24.4,24.5,24.4,52,11581,282465,,INE147A01011,06-May-19,,
590031,DE NORA     ,B ,Q,316.5,320,315,318.9,319.5,312,40,850,269948,,INE244A01016,06-May-19,,
590043,HARITA SEAT ,B ,Q,458,459.8,440.2,456.8,459.8,458.1,26,190,85695,,INE939D01015,06-May-19,,
590051,SAKSOFT LTD ,B ,Q,279,282.9,278.95,281.5,282.9,284.75,13,513,143454,,INE667G01015,06-May-19,,
590056,SALONA COTSP,B ,Q,86.1,88,86.1,88,88,94.75,4,28,2435,,INE498E01010,06-May-19,,
590057,PROSEED     ,B ,Q,0.5,0.5,0.49,0.49,0.49,0.5,5,2139,1049,,INE217G01027,06-May-19,,
590062,ANDHRA SUGAR,B ,Q,342,345.05,342,342.1,342.1,347.15,14,78,26794,,INE715B01013,06-May-19,,
590065,INDIA MOTOR ,B ,Q,860,860,860,860,860,860.1,1,15,12900,,INE547E01014,06-May-19,,
590066,KCP LTD     ,B ,Q,85,85.8,83.05,83.6,83.5,86.3,55,2717,229413,,INE805C01028,06-May-19,,
590068,KHAITAN INDI,B ,Q,34,34,29.5,33.3,33.3,31.85,5,202,5972,,INE731C01018,06-May-19,,
590070,RADAAN MEDIA,B ,Q,3.04,3.05,2.99,2.99,2.99,3.08,3,50,151,,INE874F01027,06-May-19,,
590071,SUNDARAM FIN,B ,Q,1489.95,1489.95,1457.2,1468.45,1470.25,1469.5,61,220,323268,,INE660A01013,06-May-19,,
590072,SUNDARAM BRK,B ,Q,322.85,322.85,295.05,295.9,304,296.85,9,28,8375,,INE073D01013,06-May-19,,
590073,WHEELS INDIA,B ,Q,853,854.9,835,843.1,843.1,853.15,37,458,385769,,INE715A01015,06-May-19,,
590078,MAITHAN ALL ,B ,Q,510,557.6,507.05,531.15,530,519.45,348,11643,6261896,,INE683C01011,06-May-19,,
590086,ORISSA MINE ,B ,Q,880,888.8,860,878.4,871.9,880.85,422,3399,2988539,,INE725E01024,06-May-19,,
590095,GOLDBEES    ,E ,Q,2780,2810,2780,2799.01,2797.17,2780.64,136,4171,11689405,,INF732E01102,06-May-19,,
590096,LIQUIDBEES  ,F ,Q,1000,1000.01,999.73,1000,1000,1000.01,606,351390,351390902,,INF732E01037,06-May-19,,
590097,KOTAKGOLDETF,E ,Q,280,284.99,280,283.9,283.9,280,9,256,72473,,INF373I01049,06-May-19,,
590098,SBI GOLD ETS,E ,Q,2832.5,2868,2832.5,2839.96,2840,2827.5,33,378,1074332,,INF200K01099,06-May-19,,
590099,QUANTUM GOLD,E ,Q,1396,1396,1396,1396,1396,1381.55,1,2,2792,,INF082J01010,06-May-19,,
590101,UTI GOLD ETF,E ,Q,2795.5,2817.99,2795.5,2805.03,2802.6,2785.5,18,151,423579,,INF789F01059,06-May-19,,
590103,NIFTY BEES  ,B ,Q,1218.9,1221.67,1216.5,1218.51,1219.02,1219.39,119,813,991157,,INF732E01011,06-May-19,,
590104,JUNIOR BEES ,B ,Q,284,284,279.3,280.39,279.3,283.46,53,871,245223,,INF732E01045,06-May-19,,
590106,BANK BEES   ,B ,Q,3020,3031,3012,3020.52,3021.88,3099.99,19,359,1087581,,INF732E01078,06-May-19,,
590107,KOTAK PSU BK,B ,Q,303,305.5,301,301,301,309,10,64,19452,,INF373I01023,06-May-19,,
590108,PSUBNK BEES ,B ,Q,340,340,336.41,336.41,336.41,340,6,253,85741,,INF732E01110,06-May-19,,
590109,SHARIA BEES ,B ,Q,257,257.26,256.9,257.26,257.26,261.28,3,4,1028,,INF732E01128,06-May-19,,
590113,HNGSNG BEES ,E ,Q,3320,3320,3320,3320,3320,3250,1,1,3320,,INF732E01227,06-May-19,,
590115,M50 ETF     ,B ,Q,115.5,115.5,114.99,114.99,114.99,115.85,3,33,3807,,INF247L01536,06-May-19,,
590126,GRADIENTE   ,XT,Q,0.76,0.84,0.76,0.84,0.84,0.8,4,5100,4108,,INE361K01017,06-May-19,,
590134,MADRASFERT  ,B ,Q,19.85,20.25,19.7,20,19.95,20.3,34,4631,92044,,INE414A01015,06-May-19,,
700087,MUKUND CRPS ,F ,P,6.75,6.75,6.75,6.75,6.75,7.5,2,34,229,,INE304A04012,06-May-19,,
715027,895LTFHL21  ,F ,P,103.99,103.99,103.99,103.99,103.99,104,4,12500,1299875,,INE498L04092,06-May-19,,
